08 0b 00 08 10 
08 0b 00 08 11 
08 0b 00 08 1f 
08 0b 00 0d 10 
08 0b 00 0d 11 
08 0b 00 0d 1f 
08 0b 00 0e 11 
08 0b 00 0f 0a 
08 0b 00 0f 11 
08 0b 00 13 11 
08 0b 00 13 18 
08 0b 00 13 19 
08 0b 00 13 1f 
08 0b 00 14 
08 0b 00 16 19 
08 0b 00 1b 11 
08 0b 00 1c 20 
08 0b 00 1d 11 
08 0b 00 1d 19 
08 0b 00 24 11 
08 0b 00 24 19 
08 0b 00 25 11 
08 0b 00 25 20 
08 0b 01 02 11 
08 0b 01 02 1f 
08 0b 01 04 19 
08 0b 01 0d 0c 
08 0b 01 0d 0d 
08 0b 01 0d 0e 
08 0b 01 0d 11 
08 0b 01 0e 0d 
08 0b 01 0e 27 
08 0b 01 0f 0e 
08 0b 01 0f 10 
08 0b 01 0f 11 
08 0b 01 0f 16 
08 0b 01 13 1f 
08 0b 01 16 11 
08 0b 01 1b 11 
08 0b 01 1b 16 
08 0b 01 1b 19 
08 0b 01 1b 27 
08 0b 01 1d 19 
08 0b 01 1d 27 
08 0b 01 24 19 
08 0b 02 04 10 
08 0b 02 04 20 
08 0b 02 08 01 
08 0b 02 08 10 
08 0b 02 13 1f 
08 0b 02 13 27 
08 0b 02 16 01 
08 0b 02 16 27 
08 0b 02 1b 20 
08 0b 02 1b 27 
08 0b 02 1c 20 
08 0b 02 1d 11 
08 0b 02 24 10 
08 0b 02 24 17 
08 0b 02 24 27 
08 0b 08 14 
08 0b 0a 0d 27 
08 0b 0a 0e 10 
08 0b 0a 0f 00 
08 0b 0a 14 
08 0b 0b 02 
08 0b 0b 14 
08 0b 0b 16 
08 0b 0b 1d 
08 0b 0b 25 
08 0b 0c 04 
08 0b 0c 14 
08 0b 0c 25 
08 0b 0d 08 10 
08 0b 0d 08 19 
08 0b 0d 0d 00 
08 0b 0d 0d 01 
08 0b 0d 0d 10 
08 0b 0d 0d 19 
08 0b 0d 0d 20 
08 0b 0d 0e 01 
08 0b 0d 0f 00 
08 0b 0d 0f 10 
08 0b 0d 0f 19 
08 0b 0d 25 
08 0b 0e 08 19 
08 0b 0e 0d 01 
08 0b 0e 0d 10 
08 0b 0e 0d 19 
08 0b 0e 0f 01 
08 0b 0e 0f 19 
08 0b 0e 13 16 
08 0b 0e 14 
08 0b 0e 24 16 
08 0b 10 02 02 
08 0b 10 02 13 
08 0b 10 02 19 
08 0b 10 02 1f 
08 0b 10 02 27 
08 0b 10 08 00 
08 0b 10 08 01 
08 0b 10 08 02 
08 0b 10 08 0d 
08 0b 10 08 13 
08 0b 10 08 1e 
08 0b 10 08 1f 
08 0b 10 08 27 
08 0b 10 0c 1e 
08 0b 10 0c 1f 
08 0b 10 0d 00 
08 0b 10 0d 0d 
08 0b 10 0d 0e 
08 0b 10 0d 20 
08 0b 10 0e 13 
08 0b 10 0e 19 
08 0b 10 0e 20 
08 0b 10 13 00 
08 0b 10 13 15 
08 0b 10 13 1e 
08 0b 10 13 20 
08 0b 10 16 02 
08 0b 10 16 1f 
08 0b 10 1b 20 
08 0b 10 24 02 
08 0b 10 24 1e 
08 0b 10 24 20 
08 0b 10 25 00 
08 0b 11 02 01 
08 0b 11 02 17 
08 0b 11 02 19 
08 0b 11 04 1e 
08 0b 11 08 00 
08 0b 11 08 01 
08 0b 11 08 10 
08 0b 11 08 17 
08 0b 11 08 27 
08 0b 11 0d 00 
08 0b 11 0d 01 
08 0b 11 0d 19 
08 0b 11 0e 00 
08 0b 11 0e 14 
08 0b 11 0e 1e 
08 0b 11 0f 00 
08 0b 11 0f 01 
08 0b 11 0f 14 
08 0b 11 0f 17 
08 0b 11 0f 19 
08 0b 11 0f 27 
08 0b 11 13 00 
08 0b 11 13 17 
08 0b 11 13 19 
08 0b 11 13 1e 
08 0b 11 16 01 
08 0b 11 16 17 
08 0b 11 1b 00 
08 0b 11 1b 01 
08 0b 11 1b 17 
08 0b 11 1b 1f 
08 0b 11 1c 00 
08 0b 11 1c 14 
08 0b 11 1c 19 
08 0b 11 1d 14 
08 0b 11 1d 19 
08 0b 11 1d 20 
08 0b 11 24 00 
08 0b 11 24 14 
08 0b 11 24 17 
08 0b 11 24 19 
08 0b 11 24 1e 
08 0b 11 25 1f 
08 0b 16 04 20 
08 0b 16 08 11 
08 0b 16 08 1f 
08 0b 16 0c 00 
08 0b 16 0e 01 
08 0b 16 0e 11 
08 0b 16 0e 1f 
08 0b 16 13 0e 
08 0b 16 13 1e 
08 0b 16 13 1f 
08 0b 16 13 20 
08 0b 16 16 27 
08 0b 16 1b 01 
08 0b 16 1d 1f 
08 0b 16 1d 20 
08 0b 16 24 0e 
08 0b 16 24 1f 
08 0b 16 24 20 
08 0b 17 08 0a 
08 0b 17 08 12 
08 0b 17 08 20 
08 0b 17 0e 20 
08 0b 17 24 12 
08 0b 17 24 20 
08 0b 18 04 20 
08 0b 18 0f 10 
08 0b 18 24 20 
08 0b 19 02 10 
08 0b 19 02 11 
08 0b 19 08 0d 
08 0b 19 08 0e 
08 0b 19 08 27 
08 0b 19 0c 01 
08 0b 19 0c 10 
08 0b 19 0d 0d 
08 0b 19 0d 0e 
08 0b 19 0d 11 
08 0b 19 0d 27 
08 0b 19 0e 10 
08 0b 19 0e 12 
08 0b 19 0f 0d 
08 0b 19 0f 0e 
08 0b 19 0f 10 
08 0b 19 0f 11 
08 0b 19 0f 12 
08 0b 19 0f 27 
08 0b 19 13 00 
08 0b 19 13 11 
08 0b 19 13 26 
08 0b 19 13 27 
08 0b 19 16 00 
08 0b 19 1b 01 
08 0b 19 1b 27 
08 0b 19 1c 01 
08 0b 19 1c 27 
08 0b 19 1d 01 
08 0b 19 1d 11 
08 0b 19 1d 12 
08 0b 19 1d 27 
08 0b 19 24 00 
08 0b 19 24 11 
08 0b 19 24 12 
08 0b 19 
08 0b 1f 02 01 
08 0b 1f 02 10 
08 0b 1f 02 26 
08 0b 1f 04 02 
08 0b 1f 04 0a 
08 0b 1f 04 11 
08 0b 1f 04 16 
08 0b 1f 08 10 
08 0b 1f 08 16 
08 0b 1f 08 1a 
08 0b 1f 0c 10 
08 0b 1f 0c 1a 
08 0b 1f 0d 0c 
08 0b 1f 0d 1a 
08 0b 1f 0d 20 
08 0b 1f 0f 00 
08 0b 1f 0f 10 
08 0b 1f 0f 1a 
08 0b 1f 0f 20 
08 0b 1f 13 02 
08 0b 1f 13 12 
08 0b 1f 13 16 
08 0b 1f 13 26 
08 0b 1f 1b 11 
08 0b 1f 24 16 
08 0b 1f 25 11 
08 0b 20 04 02 
08 0b 20 04 16 
08 0b 20 04 18 
08 0b 20 08 11 
08 0b 20 08 17 
08 0b 20 0d 00 
08 0b 20 0d 0a 
08 0b 20 0d 19 
08 0b 20 0e 02 
08 0b 20 0e 17 
08 0b 20 0e 19 
08 0b 20 0f 01 
08 0b 20 0f 0a 
08 0b 20 0f 18 
08 0b 20 13 01 
08 0b 20 13 10 
08 0b 20 13 11 
08 0b 20 13 16 
08 0b 20 1b 02 
08 0b 20 1b 10 
08 0b 20 1b 19 
08 0b 20 1c 00 
08 0b 20 1c 02 
08 0b 20 1c 19 
08 0b 20 1d 16 
08 0b 20 24 10 
08 0b 20 24 11 
08 0b 20 24 16 
08 0b 20 24 17 
08 0b 20 24 18 
08 0b 20 24 19 
08 0b 27 02 00 
08 0b 27 02 10 
08 0b 27 08 10 
08 0b 27 08 11 
08 0b 27 08 19 
08 0b 27 0c 01 
08 0b 27 0c 10 
08 0b 27 0c 19 
08 0b 27 0c 20 
08 0b 27 0c 22 
08 0b 27 0d 0a 
08 0b 27 0d 19 
08 0b 27 0e 01 
08 0b 27 0f 10 
08 0b 27 0f 11 
08 0b 27 0f 19 
08 0b 27 0f 20 
08 0b 27 13 00 
08 0b 27 13 02 
08 0b 27 13 19 
08 0b 27 16 02 
08 0b 27 16 16 
08 0b 27 16 20 
08 0b 27 1b 01 
08 0b 27 1b 02 
08 0b 27 1b 19 
08 0b 27 1d 01 
08 0b 27 1d 19 
08 0b 27 24 02 
08 0b 27 24 0a 
08 0d 00 09 0a 
08 0d 00 0b 18 
08 0d 00 0b 27 
08 0d 00 13 02 
08 0d 00 13 19 
08 0d 00 16 18 
08 0d 00 16 19 
08 0d 00 16 20 
08 0d 00 16 27 
08 0d 00 1d 10 
08 0d 00 24 
08 0d 00 25 18 
08 0d 00 25 27 
08 0d 01 02
